,abdominal_pain,abnormal_menstruation,acidity,acute_liver_failure,altered_sensorium,anxiety,back_pain,belly_pain,blackheads,bladder_discomfort,blister,blood_in_sputum,bloody_stool,blurred_and_distorted_vision,breathlessness,brittle_nails,bruising,burning_micturition,chest_pain,chills,cold_hands_and_feets,coma,congestion,constipation,continuous_feel_of_urine,continuous_sneezing,cough,cramps,dark_urine,dehydration,depression,diarrhoea,dischromic _patches,distention_of_abdomen,dizziness,drying_and_tingling_lips,enlarged_thyroid,excessive_hunger,extra_marital_contacts,family_history,fast_heart_rate,fatigue,fluid_overload,foul_smell_of urine,headache,high_fever,hip_joint_pain,history_of_alcohol_consumption,increased_appetite,indigestion,inflammatory_nails,internal_itching,irregular_sugar_level,irritability,irritation_in_anus,itching,joint_pain,knee_pain,lack_of_concentration,lethargy,loss_of_appetite,loss_of_balance,loss_of_smell,malaise,mild_fever,mood_swings,movement_stiffness,mucoid_sputum,muscle_pain,muscle_wasting,muscle_weakness,nausea,neck_pain,nodal_skin_eruptions,obesity,pain_behind_the_eyes,pain_during_bowel_movements,pain_in_anal_region,painful_walking,palpitations,passage_of_gases,patches_in_throat,phlegm,polyuria,prominent_veins_on_calf,puffy_face_and_eyes,pus_filled_pimples,receiving_blood_transfusion,receiving_unsterile_injections,red_sore_around_nose,red_spots_over_body,redness_of_eyes,restlessness,runny_nose,rusty_sputum,scurring,shivering,silver_like_dusting,sinus_pressure,skin_peeling,skin_rash,slurred_speech,small_dents_in_nails,spinning_movements,spotting_ urination,stiff_neck,stomach_bleeding,stomach_pain,sunken_eyes,sweating,swelled_lymph_nodes,swelling_joints,swelling_of_stomach,swollen_blood_vessels,swollen_extremeties,swollen_legs,throat_irritation,toxic_look_(typhos),ulcers_on_tongue,unsteadiness,visual_disturbances,vomiting,watering_from_eyes,weakness_in_limbs,weakness_of_one_body_side,weight_gain,weight_loss,yellow_crust_ooze,yellow_urine,yellowing_of_eyes,yellowish_skin
loss_of_appetite,0.19106979921900807,0.024604822123268585,0.022709528274804856,0.06349282542684033,0.011510925630936615,0.011510925630936615,0.01791919526057569,0.011510925630936615,0.010897299652412425,0.011510925630936615,0.011510925630936615,0.06693204981567188,0.011510925630936615,0.03550655401696455,0.0001867816782865565,0.012125433569888723,0.011510925630936615,0.022079626781106136,0.0034110258690391855,0.0025417697317235335,0.011510925630936615,0.06693204981567188,0.012125433569888723,0.023340359483189497,0.011510925630936615,0.022709528274804856,0.0007004031088346953,0.011510925630936615,0.1594843390583952,0.010897299652412425,0.023972123172961424,0.001256560587469682,0.010897299652412425,0.011510925630936615,0.0348575179903919,0.011510925630936615,0.012125433569888723,0.04869876696194729,0.010897299652412425,0.012279035432531386,0.023972123172961424,0.07353993552296154,0.011510925630936615,0.01028455309058452,0.0017223324197157414,0.01601252127673415,0.011510925630936615,0.011510925630936615,0.012125433569888723,0.008328737890361032,0.011510925630936615,0.04342177604630505,0.011510925630936615,0.05004067974457906,0.011510925630936615,0.04266546971134462,0.1204917180924789,0.011510925630936615,0.011510925630936615,0.02607315196188445,0.0,0.03550655401696455,0.012125433569888723,0.12973118495179536,0.18336257161062391,0.023340359483189497,0.011510925630936615,0.011510925630936615,0.02885075733915509,0.010897299652412425,0.023972123172961424,0.16770292378014637,0.023340359483189497,0.010897299652412425,0.023340359483189497,0.06693204981567188,0.011510925630936615,0.011510925630936615,0.023340359483189497,0.012125433569888723,0.04342177604630505,0.010897299652412425,0.004033722414235316,0.012125433569888723,0.011510925630936615,0.011510925630936615,0.010897299652412425,0.05514189807913794,0.05514189807913794,0.011510925630936615,0.12073173650030716,0.012125433569888723,0.023340359483189497,0.012125433569888723,0.012125433569888723,0.010897299652412425,0.010897299652412425,0.011510925630936615,0.012125433569888723,0.011510925630936615,0.0021938959426287792,0.012125433569888723,0.011510925630936615,0.010897299652412425,0.010897299652412425,0.023340359483189497,0.06693204981567188,0.022709528274804856,0.010897299652412425,0.003801673585897614,0.05691152058655611,0.023340359483189497,0.011510925630936615,0.010897299652412425,0.012125433569888723,0.011510925630936615,0.012125433569888723,0.011510925630936615,0.010897299652412425,0.011510925630936615,0.011510925630936615,0.07299636702058392,0.010897299652412425,0.010897299652412425,0.010897299652412425,0.011510925630936615,0.00012975556853713727,0.011510925630936615,0.05183361594494995,0.4912098127556713,0.2353393236786635
loss_of_balance,0.0331777343748463,0.01429003834295389,0.013192174482129025,0.0066953730900996085,0.0066953730900996085,0.0066953730900996085,0.11085402644488497,0.0066953730900996085,0.006338896022457823,0.0066953730900996085,0.0066953730900996085,0.007052312335489124,0.0066953730900996085,0.020595347179010622,0.022631985075012233,0.007052312335489124,0.0066953730900996085,0.012827190631785626,0.015124863114983941,0.02886251445581498,0.0066953730900996085,0.007052312335489124,0.007052312335489124,0.01355764285740615,0.0066953730900996085,0.013192174482129025,0.024691584541696333,0.0066953730900996085,0.024798702686241517,0.006338896022457823,0.013923597046370246,0.024691584541696333,0.006338896022457823,0.0066953730900996085,0.33909281936957547,0.0066953730900996085,0.007052312335489124,0.02285183312173345,0.006338896022457823,0.01355764285740615,0.013923597046370246,0.05423117746725626,0.0066953730900996085,0.005982879936710997,0.04729211255721079,0.0398501026500528,0.0066953730900996085,0.0066953730900996085,0.007052312335489124,0.013192174482129025,0.0066953730900996085,0.0066953730900996085,0.0066953730900996085,0.023070773210154973,0.0066953730900996085,0.026719613272440337,0.026826272029857528,0.0066953730900996085,0.22771771581305078,0.022742028042238748,0.03550655401696455,0.0,0.007052312335489124,0.027146423857526834,0.020828298892281553,0.01355764285740615,0.0066953730900996085,0.0066953730900996085,0.023070773210154973,0.006338896022457823,0.013923597046370246,0.002476622939138057,0.12426556526388707,0.006338896022457823,0.01355764285740615,0.007052312335489124,0.0066953730900996085,0.0066953730900996085,0.01355764285740615,0.007052312335489124,0.0066953730900996085,0.006338896022457823,0.020828298892281553,0.007052312335489124,0.0066953730900996085,0.0066953730900996085,0.006338896022457823,0.007052312335489124,0.007052312335489124,0.0066953730900996085,0.013923597046370246,0.007052312335489124,0.01355764285740615,0.007052312335489124,0.007052312335489124,0.006338896022457823,0.006338896022457823,0.0066953730900996085,0.007052312335489124,0.0066953730900996085,0.02864690415838456,0.007052312335489124,0.0066953730900996085,0.21344055335962878,0.006338896022457823,0.01355764285740615,0.007052312335489124,0.013192174482129025,0.006338896022457823,0.026719613272440337,0.020712084514335295,0.01355764285740615,0.0066953730900996085,0.006338896022457823,0.007052312335489124,0.0066953730900996085,0.007052312335489124,0.0066953730900996085,0.006338896022457823,0.22771771581305078,0.0066953730900996085,0.0012935905479407018,0.006338896022457823,0.21344055335962878,0.006338896022457823,0.0066953730900996085,0.022742028042238748,0.0066953730900996085,0.0066953730900996085,0.029186688721517275,0.03093445373727265
loss_of_smell,0.01133538555943468,0.006337732111001954,0.006201585461074321,0.005049163704808938,0.005049163704808938,0.005049163704808938,0.006247414158816385,0.005049163704808938,0.004780408770126186,0.005049163704808938,0.005049163704808938,0.005318258656754704,0.005049163704808938,0.007052312335489124,0.007747297029903661,0.005318258656754704,0.005049163704808938,0.006155277895930415,0.12177178969498699,0.08789133934935152,0.005049163704808938,0.005318258656754704,1.0,0.006247414158816385,0.005049163704808938,0.40273905122812137,0.133990088345374,0.005049163704808938,0.008485937991256765,0.004780408770126186,0.00629278870438046,0.008449438807955095,0.004780408770126186,0.005049163704808938,0.007012270266354867,0.005049163704808938,0.005318258656754704,0.00782227837747873,0.004780408770126186,0.006247414158816385,0.00629278870438046,0.02660571363012765,0.005049163704808938,0.0045119929945312874,0.0562898250585548,0.044092983378239047,0.005049163704808938,0.005049163704808938,0.005318258656754704,0.006201585461074321,0.005049163704808938,0.005049163704808938,0.005049163704808938,0.007896942321888464,0.005049163704808938,0.00914015300315757,0.009176461133330267,0.005049163704808938,0.005049163704808938,0.007784829243502096,0.012125433569888723,0.007052312335489124,0.0,0.10286799140191319,0.007131838695913603,0.006247414158816385,0.005049163704808938,0.005049163704808938,0.18978727565231826,0.004780408770126186,0.00629278870438046,0.012085152300542487,0.006247414158816385,0.004780408770126186,0.006247414158816385,0.005318258656754704,0.005049163704808938,0.005049163704808938,0.006247414158816385,0.005318258656754704,0.005049163704808938,0.004780408770126186,0.2651799764307406,0.005318258656754704,0.005049163704808938,0.005049163704808938,0.004780408770126186,0.005318258656754704,0.005318258656754704,0.005049163704808938,0.00629278870438046,1.0,0.006247414158816385,1.0,0.005318258656754704,0.004780408770126186,0.004780408770126186,0.005049163704808938,1.0,0.005049163704808938,0.009795952581791004,0.005318258656754704,0.005049163704808938,0.004780408770126186,0.004780408770126186,0.006247414158816385,0.005318258656754704,0.006201585461074321,0.004780408770126186,0.00914015300315757,0.23723179168698397,0.006247414158816385,0.005049163704808938,0.004780408770126186,0.005318258656754704,0.005049163704808938,1.0,0.005049163704808938,0.004780408770126186,0.005049163704808938,0.005049163704808938,0.01827084388441395,0.004780408770126186,0.004780408770126186,0.004780408770126186,0.005049163704808938,0.007784829243502096,0.005049163704808938,0.005049163704808938,0.009979520590478802,0.010573583796677137
malaise,0.0023085200856460884,0.01882584849757016,0.01737797766503004,0.008815221910741265,0.008815221910741265,0.008815221910741265,0.04338582332221147,0.008815221910741265,0.008345644855443566,0.008815221910741265,0.008815221910741265,0.1205596778995206,0.008815221910741265,0.027146423857526834,0.08930268249528535,0.009285434454328417,0.008815221910741265,0.016896691870462555,0.15743229849789755,0.2228581963219571,0.008815221910741265,0.009285434454328417,0.10286799140191319,0.017859931127044832,0.008815221910741265,0.03932147964172457,0.1798367019870912,0.008815221910741265,0.003948727200277469,0.008345644855443566,0.018342554115595724,0.04597580613837344,0.008345644855443566,0.008815221910741265,0.02665142238633758,0.008815221910741265,0.009285434454328417,0.03719753803427008,0.008345644855443566,0.017859931127044832,0.04176001132461888,0.1750391101856692,0.008815221910741265,0.007876701569503345,0.046785149882340955,0.16365809307596388,0.008815221910741265,0.008815221910741265,0.009285434454328417,0.01737797766503004,0.008815221910741265,0.008815221910741265,0.008815221910741265,0.03821883352192731,0.008815221910741265,0.0486172188788937,0.00036392250807372977,0.008815221910741265,0.008815221910741265,0.09387699341816544,0.12973118495179536,0.027146423857526834,0.10286799140191319,0.0,0.13903565597450385,0.017859931127044832,0.008815221910741265,0.008815221910741265,0.08285928022382137,0.008345644855443566,0.018342554115595724,0.004572962849504583,0.017859931127044832,0.008345644855443566,0.017859931127044832,0.10286799140191319,0.008815221910741265,0.008815221910741265,0.017859931127044832,0.009285434454328417,0.008815221910741265,0.008345644855443566,0.34911849169004117,0.009285434454328417,0.008815221910741265,0.008815221910741265,0.008345644855443566,0.1205596778995206,0.1205596778995206,0.008815221910741265,0.224756802063669,0.10286799140191319,0.017859931127044832,0.10286799140191319,0.10286799140191319,0.008345644855443566,0.008345644855443566,0.008815221910741265,0.10286799140191319,0.008815221910741265,0.02954034247868069,0.009285434454328417,0.008815221910741265,0.008345644855443566,0.008345644855443566,0.017859931127044832,0.009285434454328417,0.01737797766503004,0.008345644855443566,0.04455168536626165,0.35983346099644886,0.017859931127044832,0.008815221910741265,0.008345644855443566,0.009285434454328417,0.008815221910741265,0.10286799140191319,0.008815221910741265,0.008345644855443566,0.008815221910741265,0.008815221910741265,0.0028393543978419956,0.008345644855443566,0.008345644855443566,0.008345644855443566,0.008815221910741265,0.010137519644689107,0.008815221910741265,0.11429437385113583,0.03522842124361863,0.0006239274267452417
mild_fever,0.005203228224025459,0.014451441386365615,0.013341140756893322,0.006770868438943176,0.006770868438943176,0.006770868438943176,0.013710748524884818,0.006770868438943176,0.006410366216201087,0.006770868438943176,0.006770868438943176,0.2651799764307406,0.006770868438943176,0.020828298892281553,0.054872865718187544,0.007131838695913603,0.006770868438943176,0.012972023686284447,0.0240538846113819,0.013763338247596877,0.006770868438943176,0.007131838695913603,0.007131838695913603,0.013710748524884818,0.006770868438943176,0.013341140756893322,0.03411326693673355,0.006770868438943176,0.03330626202511038,0.006410366216201087,0.014080848297273948,0.03411326693673355,0.006410366216201087,0.006770868438943176,0.020449113430889055,0.006770868438943176,0.007131838695913603,0.023686005973608457,0.006410366216201087,0.013710748524884818,0.014080848297273948,0.01296023191898169,0.006770868438943176,0.006050330814953254,0.002120201531824977,0.03538149007469344,0.006770868438943176,0.006770868438943176,0.007131838695913603,0.013341140756893322,0.006770868438943176,0.006770868438943176,0.006770868438943176,0.02391298613543746,0.006770868438943176,0.01829679744034996,0.02135606902154609,0.006770868438943176,0.006770868438943176,0.046652271986464364,0.18336257161062391,0.020828298892281553,0.007131838695913603,0.13903565597450385,0.0,0.013710748524884818,0.006770868438943176,0.006770868438943176,0.056224324459232984,0.006410366216201087,0.014080848297273948,0.002960479385486462,0.013710748524884818,0.006410366216201087,0.013710748524884818,0.007131838695913603,0.006770868438943176,0.006770868438943176,0.013710748524884818,0.007131838695913603,0.006770868438943176,0.006410366216201087,0.09647752789527196,0.007131838695913603,0.006770868438943176,0.006770868438943176,0.006410366216201087,0.007131838695913603,0.007131838695913603,0.006770868438943176,0.12849383194334138,0.007131838695913603,0.013710748524884818,0.007131838695913603,0.007131838695913603,0.006410366216201087,0.006410366216201087,0.006770868438943176,0.007131838695913603,0.006770868438943176,0.011732232606648844,0.007131838695913603,0.006770868438943176,0.006410366216201087,0.006410366216201087,0.013710748524884818,0.007131838695913603,0.013341140756893322,0.006410366216201087,0.02185478675318964,0.3706207890858345,0.013710748524884818,0.006770868438943176,0.006410366216201087,0.007131838695913603,0.006770868438943176,0.007131838695913603,0.006770868438943176,0.006410366216201087,0.006770868438943176,0.006770868438943176,0.015403774702000864,0.006410366216201087,0.006410366216201087,0.006410366216201087,0.006770868438943176,0.05344969562255302,0.006770868438943176,0.006770868438943176,0.11642677929147427,0.00873923929391672
mood_swings,0.021814803617793282,0.9128118590654549,0.011684868880895719,0.005931261567849816,0.005931261567849816,0.005931261567849816,0.012008478016554292,0.005931261567849816,0.005615513164866162,0.005931261567849816,0.005931261567849816,0.006247414158816385,0.005931261567849816,0.01355764285740615,0.01489591007270019,0.39019944700276454,0.005931261567849816,0.011361683215015066,0.01778988024880434,0.018985794839507956,0.3663922910719501,0.006247414158816385,0.006247414158816385,0.012008478016554292,0.005931261567849816,0.011684868880895719,0.016248580083925355,0.005931261567849816,0.01631891252522686,0.005615513164866162,0.23869570621871475,0.056045781108259106,0.005615513164866162,0.005931261567849816,0.12759622970825965,0.005931261567849816,0.39019944700276454,0.07803790537555669,0.005615513164866162,0.012008478016554292,0.215982908141204,0.04515731220093124,0.005931261567849816,0.005300167917475721,0.023107469595104457,0.026183547171806546,0.005931261567849816,0.005931261567849816,0.006247414158816385,0.011684868880895719,0.005931261567849816,0.005931261567849816,0.005931261567849816,0.3813913582089884,0.005931261567849816,0.01757984336472201,0.017649839244705774,0.005931261567849816,0.005931261567849816,0.07969103578259995,0.023340359483189497,0.01355764285740615,0.006247414158816385,0.017859931127044832,0.013710748524884818,0.0,0.005931261567849816,0.005931261567849816,0.015184147996288198,0.005615513164866162,0.23869570621871475,0.02326255988158389,0.012008478016554292,0.005615513164866162,0.012008478016554292,0.006247414158816385,0.005931261567849816,0.005931261567849816,0.012008478016554292,0.006247414158816385,0.005931261567849816,0.005615513164866162,0.013710748524884818,0.006247414158816385,0.005931261567849816,0.3663922910719501,0.005615513164866162,0.006247414158816385,0.006247414158816385,0.005931261567849816,0.012095788142678303,0.006247414158816385,0.22413871104641622,0.006247414158816385,0.006247414158816385,0.005615513164866162,0.005615513164866162,0.005931261567849816,0.006247414158816385,0.005931261567849816,0.018844366620391816,0.006247414158816385,0.005931261567849816,0.005615513164866162,0.005615513164866162,0.012008478016554292,0.006247414158816385,0.011684868880895719,0.005615513164866162,0.040332227947357885,0.013634368636831984,0.012008478016554292,0.005931261567849816,0.005615513164866162,0.39019944700276454,0.005931261567849816,0.006247414158816385,0.005931261567849816,0.005615513164866162,0.005931261567849816,0.005931261567849816,0.035231076938208275,0.005615513164866162,0.005615513164866162,0.005615513164866162,0.3663922910719501,0.07969103578259995,0.005931261567849816,0.005931261567849816,0.019198421055984988,0.020344496729188963
movement_stiffness,0.01076104460019052,0.006017003888572372,0.005887754514928908,0.004990874999126764,0.004990874999126764,0.004990874999126764,0.005931261567849816,0.004990874999126764,0.004725224534214257,0.004990874999126764,0.004990874999126764,0.005049163704808938,0.004990874999126764,0.0066953730900996085,0.0073551233589275586,0.005049163704808938,0.004990874999126764,0.005843792785689177,0.008780732186788914,0.009369426622175077,0.004990874999126764,0.005049163704808938,0.005049163704808938,0.005931261567849816,0.004990874999126764,0.005887754514928908,0.008021651226160883,0.004990874999126764,0.00805629864718661,0.004725224534214257,0.005974337409400348,0.008021651226160883,0.004725224534214257,0.004990874999126764,0.006657360582637661,0.004990874999126764,0.005049163704808938,0.007426302314177547,0.004725224534214257,0.005931261567849816,0.005974337409400348,0.01751301287479749,0.004990874999126764,0.004459909095783744,0.01139647423568748,0.012907476472309626,0.004990874999126764,0.004990874999126764,0.005049163704808938,0.005887754514928908,0.004990874999126764,0.004990874999126764,0.004990874999126764,0.007497179772419683,0.004990874999126764,0.008677314863131462,0.008711780079512675,0.004990874999126764,0.004990874999126764,0.0073907522937036955,0.011510925630936615,0.0066953730900996085,0.005049163704808938,0.008815221910741265,0.006770868438943176,0.005931261567849816,0.0,0.004990874999126764,0.007497179772419683,0.004725224534214257,0.35534878838095113,0.011472692783195645,0.005931261567849816,0.004725224534214257,0.005931261567849816,0.005049163704808938,0.004990874999126764,0.004990874999126764,0.3663922910719501,0.005049163704808938,0.004990874999126764,0.004725224534214257,0.006770868438943176,0.005049163704808938,0.004990874999126764,0.004990874999126764,0.004725224534214257,0.005049163704808938,0.005049163704808938,0.004990874999126764,0.005974337409400348,0.005049163704808938,0.005931261567849816,0.005049163704808938,0.005049163704808938,0.004725224534214257,0.004725224534214257,0.004990874999126764,0.005049163704808938,0.004990874999126764,0.0092998208535891,0.005049163704808938,0.004990874999126764,0.004725224534214257,0.004725224534214257,0.3663922910719501,0.005049163704808938,0.005887754514928908,0.004725224534214257,0.008677314863131462,0.006733206557868482,0.3663922910719501,0.004990874999126764,0.004725224534214257,0.005049163704808938,0.004990874999126764,0.005049163704808938,0.004990874999126764,0.004725224534214257,0.004990874999126764,0.004990874999126764,0.01734325723331982,0.004725224534214257,0.004725224534214257,0.004725224534214257,0.004990874999126764,0.0073907522937036955,0.004990874999126764,0.004990874999126764,0.009474066941028508,0.010037954954329282
mucoid_sputum,0.01076104460019052,0.006017003888572372,0.005887754514928908,0.004990874999126764,0.004990874999126764,0.004990874999126764,0.005931261567849816,0.004990874999126764,0.004725224534214257,0.004990874999126764,0.004990874999126764,0.005049163704808938,0.004990874999126764,0.0066953730900996085,0.1649090505695015,0.005049163704808938,0.004990874999126764,0.005843792785689177,0.008780732186788914,0.009369426622175077,0.004990874999126764,0.005049163704808938,0.005049163704808938,0.005931261567849816,0.004990874999126764,0.005887754514928908,0.10990632498002711,0.004990874999126764,0.00805629864718661,0.004725224534214257,0.005974337409400348,0.008021651226160883,0.004725224534214257,0.004990874999126764,0.006657360582637661,0.004990874999126764,0.005049163704808938,0.007426302314177547,0.004725224534214257,0.3663922910719501,0.005974337409400348,0.019539331585983345,0.004990874999126764,0.004459909095783744,0.01139647423568748,0.041420830062301364,0.004990874999126764,0.004990874999126764,0.005049163704808938,0.005887754514928908,0.004990874999126764,0.004990874999126764,0.004990874999126764,0.007497179772419683,0.004990874999126764,0.008677314863131462,0.008711780079512675,0.004990874999126764,0.004990874999126764,0.0073907522937036955,0.011510925630936615,0.0066953730900996085,0.005049163704808938,0.008815221910741265,0.006770868438943176,0.005931261567849816,0.004990874999126764,0.0,0.007497179772419683,0.004725224534214257,0.005974337409400348,0.011472692783195645,0.005931261567849816,0.004725224534214257,0.005931261567849816,0.005049163704808938,0.004990874999126764,0.004990874999126764,0.005931261567849816,0.005049163704808938,0.004990874999126764,0.004725224534214257,0.006770868438943176,0.005049163704808938,0.004990874999126764,0.004990874999126764,0.004725224534214257,0.005049163704808938,0.005049163704808938,0.004990874999126764,0.005974337409400348,0.005049163704808938,0.005931261567849816,0.005049163704808938,0.005049163704808938,0.004725224534214257,0.004725224534214257,0.004990874999126764,0.005049163704808938,0.004990874999126764,0.0092998208535891,0.005049163704808938,0.004990874999126764,0.004725224534214257,0.004725224534214257,0.005931261567849816,0.005049163704808938,0.005887754514928908,0.004725224534214257,0.008677314863131462,0.006733206557868482,0.005931261567849816,0.004990874999126764,0.004725224534214257,0.005049163704808938,0.004990874999126764,0.005049163704808938,0.004990874999126764,0.004725224534214257,0.004990874999126764,0.004990874999126764,0.01734325723331982,0.004725224534214257,0.004725224534214257,0.004725224534214257,0.004990874999126764,0.0073907522937036955,0.004990874999126764,0.004990874999126764,0.009474066941028508,0.010037954954329282
muscle_pain,0.0005744720302035105,0.01600473878615131,0.01477468267659968,0.007497179772419683,0.007497179772419683,0.007497179772419683,0.08421046627385817,0.007497179772419683,0.007097942788495803,0.007497179772419683,0.007497179772419683,0.007896942321888464,0.007497179772419683,0.023070773210154973,0.03073613413776613,0.007896942321888464,0.007497179772419683,0.01436576875111798,0.011547129903414383,0.18886698682748426,0.007497179772419683,0.007896942321888464,0.18978727565231826,0.015184147996288198,0.007497179772419683,0.08662235674631173,0.01903858314973153,0.007497179772419683,0.01843677730987013,0.007097942788495803,0.015594166200633678,0.12481884273384683,0.007097942788495803,0.007497179772419683,0.02265054114578432,0.007497179772419683,0.007896942321888464,0.03159991031777304,0.007097942788495803,0.015184147996288198,0.015594166200633678,0.0018795170951554383,0.007497179772419683,0.006699229988773475,0.11014171142202361,0.07401418488063685,0.007497179772419683,0.007497179772419683,0.007896942321888464,0.01477468267659968,0.007497179772419683,0.007497179772419683,0.007497179772419683,0.032466150840411684,0.007497179772419683,0.037616070521982056,0.08716550298805845,0.007497179772419683,0.007497179772419683,0.03116771506251812,0.02885075733915509,0.023070773210154973,0.18978727565231826,0.08285928022382137,0.056224324459232984,0.015184147996288198,0.007497179772419683,0.007497179772419683,0.0,0.007097942788495803,0.015594166200633678,0.10810542694464605,0.015184147996288198,0.007097942788495803,0.015184147996288198,0.16481113733058203,0.007497179772419683,0.007497179772419683,0.015184147996288198,0.007896942321888464,0.007497179772419683,0.007097942788495803,0.056224324459232984,0.007896942321888464,0.007497179772419683,0.007497179772419683,0.007097942788495803,0.007896942321888464,0.007896942321888464,0.007497179772419683,0.07276409983697928,0.18978727565231826,0.015184147996288198,0.18978727565231826,0.007896942321888464,0.007097942788495803,0.007097942788495803,0.007497179772419683,0.18978727565231826,0.007497179772419683,0.0038386600906288376,0.007896942321888464,0.007497179772419683,0.007097942788495803,0.007097942788495803,0.015184147996288198,0.007896942321888464,0.01477468267659968,0.007097942788495803,0.010201124360537214,0.05064320203619251,0.015184147996288198,0.007497179772419683,0.007097942788495803,0.007896942321888464,0.007497179772419683,0.18978727565231826,0.007497179772419683,0.007097942788495803,0.007497179772419683,0.007497179772419683,0.033549509912790924,0.007097942788495803,0.007097942788495803,0.007097942788495803,0.007497179772419683,0.03116771506251812,0.007497179772419683,0.007497179772419683,0.005893376440516146,0.0021065343826871326
muscle_wasting,0.010187514188808706,0.005696686246460811,0.005574324524022563,0.004725224534214257,0.004725224534214257,0.004725224534214257,0.005615513164866162,0.004725224534214257,0.0046685430318497995,0.004725224534214257,0.004725224534214257,0.004780408770126186,0.004725224534214257,0.006338896022457823,0.006963463831158415,0.004780408770126186,0.004725224534214257,0.00553270537156084,0.008312996528597075,0.00887025503939553,0.004725224534214257,0.004780408770126186,0.004780408770126186,0.005615513164866162,0.004725224534214257,0.005574324524022563,0.007594432098755491,0.004725224534214257,0.007627230630554086,0.0046685430318497995,0.005656293510258646,0.007594432098755491,0.0046685430318497995,0.004725224534214257,0.006302910136657,0.004725224534214257,0.004780408770126186,0.007030846107015353,0.765842480732559,0.005615513164866162,0.005656293510258646,0.016577824461195885,0.004725224534214257,0.004406411954052628,0.010788969082661809,0.03876204023967967,0.004725224534214257,0.004725224534214257,0.004780408770126186,0.005574324524022563,0.004725224534214257,0.004725224534214257,0.004725224534214257,0.007097942788495803,0.004725224534214257,0.008215100378238704,0.008247725630899138,0.004725224534214257,0.004725224534214257,0.006997192344128595,0.010897299652412425,0.006338896022457823,0.004780408770126186,0.008345644855443566,0.006410366216201087,0.005615513164866162,0.004725224534214257,0.004725224534214257,0.007097942788495803,0.0,0.005656293510258646,0.010861111533286139,0.005615513164866162,0.0046685430318497995,0.005615513164866162,0.004780408770126186,0.004725224534214257,0.004725224534214257,0.005615513164866162,0.004780408770126186,0.004725224534214257,0.765842480732559,0.006410366216201087,0.004780408770126186,0.004725224534214257,0.004725224534214257,0.0046685430318497995,0.004780408770126186,0.004780408770126186,0.004725224534214257,0.005656293510258646,0.004780408770126186,0.005615513164866162,0.004780408770126186,0.004780408770126186,0.0046685430318497995,0.0046685430318497995,0.004725224534214257,0.004780408770126186,0.004725224534214257,0.008804366803920171,0.004780408770126186,0.004725224534214257,0.0046685430318497995,0.0046685430318497995,0.005615513164866162,0.004780408770126186,0.005574324524022563,0.0046685430318497995,0.008215100378238704,0.006374712363566501,0.005615513164866162,0.004725224534214257,0.0046685430318497995,0.004780408770126186,0.004725224534214257,0.004780408770126186,0.004725224534214257,0.0046685430318497995,0.004725224534214257,0.004725224534214257,0.016417178300272908,0.0046685430318497995,0.0046685430318497995,0.0046685430318497995,0.004725224534214257,0.006997192344128595,0.004725224534214257,0.004725224534214257,0.008969306370816216,0.009503069858327322
